4114541,855
4114540,855
640003385,1163
640000365,1209
640000367,1209
640000369,1209
640000371,1209
640000373,780
640000374,780
640000376,780
640000378,780
640000388,622
640000390,622
640000391,397
640000393,397
640000396,397
6415323,264
6415295,204
2914584,136
640000395,390
640000394,390
640000392,390
6415314,622
640000389,622
640000380,917
640000379,766
640000377,766
640000375,766
640000489,239
640000372,1192
640000370,1192
640000368,1192
640000366,1192
6415247,1192
6414087,1192
6414089,951
410003383,951
4114550,839
410003610,839
4114481,661
4114492,335
410003592,208
410003588,290
410003586,290
620003125,433
6201704,119
620003195,670
620003096,274
6201712,274
6201601,274
620003094,274
620003086,145
620003087,145
620003092,101
4114473,46
4114442,322
410003407,333
410003415,142
4114444,142
410003413,321
4113951,563
410003409,563
410003408,563
410003404,287
410003406,46
640003365,46
6415336,46
640003384,46
640000387,547
640000385,547
640000534,92
640000384,550
640000386,550
640003367,46
640003366,46
410003405,46
410003403,293
4114544,339
4114545,569
410003410,569
4113950,569
410003414,46
410003417,322
110003348,585
110003349,426
1114304,213
110003352,291
1114076,291
1114080,300
1114034,412
110001185,748
110001183,748
1114248,748
110001181,748
290001179,748
290001177,1148
1114303,1148
2914559,1310
2913716,363
290001228,363
290001225,363
290001224,371
290001222,371
110001220,371
290001219,371
290001218,375
290001365,384
290001363,380
290001362,380
2914563,426
290001361,381
290001364,381
2914536,381
290001367,376
2914535,372
110001221,372
290001223,372
290001226,287
290001227,365
290001229,365
290001230,365
2914476,365
110001176,1143
2914581,1143
1114085,744
110001180,744
110001182,744
110001184,744
1114274,744
110001186,417
1114189,300
1114190,300
1114254,291
110003353,291
1114305,213
110003350,381
110003351,381
1114267,156
110003357,78
110003356,78
2914562,156
1114308,78
1114309,78
1114306,78
2914580,151
290000440,269
290000439,269
2914467,367
290001244,275
290001243,275
290001241,275
2914546,80
290001238,80
290001235,80
290001234,80
290001231,80
2914561,151
290001232,81
290001233,81
290001236,81
290001237,81
290001239,81
2914591,278
290001242,278
2913529,278
2914593,278
290000447,369
2914594,274
290000443,274
290000441,195
290000444,375
2914577,195
2914579,195
290001250,195
290001251,195
640000011,195
290000012,267
2914567,392
290001254,269
2914550,232
6415276,197
290001257,197
2914597,197
2914576,197
410003412,241
4114499,241
410003401,241
4114558,241
410003398,241
2914568,247
410003397,247
410003399,247
410003402,247
7113150,294
7113155,812
7113134,1772
710000957,407
710000960,407
700017119,200
90013906,724
90015086,1086
90011797,1086
90008382,909
6714584,527
6714577,527
6714600,660
6700173,1058
670016554,179
670016556,1979
706334,1979
70016562,584
440015162,584
440015159,584
440015157,459
6311354,1023
340015463,130
340015464,743
340015489,192
340015490,192
340015024,856
340015025,619
340015026,602
340015374,184
3406947,409
340015492,807
340015475,368
340015479,260
3407158,368
340015482,368
340015483,130
340015389,130
340015390,1119
340015391,1119
340015455,130
3407077,1039
3407076,1039
440015164,1867
440015158,1993
440015161,1993
70016561,1993
706325,1993
670016557,1926
6714452,659
800014197,877
90017113,832
90017114,1187
90017115,545
90017116,268
700017118,268
910813,268
710000966,405
710000959,325
710000958,268
710000651,389
8412890,171
8412862,651
840003947,246
7112458,299
7112459,299
710000982,456
710000984,299
710000987,299
710000989,299
710000991,299
710000705,864
710000706,864
710000707,864
710017211,812
710000636,960
710000969,1800
710017212,1420
710017213,1530
710000954,1648
8812651,711
6714499,354
6714622,762
670009786,1009
6714565,375
6714559,375
260016674,375
260016675,375
2600262,375
260016677,375
260016678,375
440015138,375
440015136,375
440015135,375
440015133,375
440015130,375
440015107,375
630015109,375
630015111,375
630015113,375
630015116,217
630015033,1536
630015034,2672
630015035,2672
6311346,1045
6311351,2238
6311382,171
6306764,1969
630014802,1743
6311344,1423
630015022,1461
630015115,370
630015114,370
630015112,370
630015110,370
440015108,370
440015129,370
440015131,370
440015132,370
440015134,370
440015137,370
440015139,370
440015043,370
260016680,370
260016681,370
260016682,370
2600698,370
260015945,263
670016882,1432
670016424,658
6714583,1088
670012997,1196
800012998,1007
800013000,1185
90016727,642
90016728,642
570014287,1047
710000953,1340
710017208,1797
710000972,2286
710000653,1952
710000656,1173
7110436,1056
710002065,334
710002066,334
710000990,300
710000988,300
710000986,300
710000985,300
7113160,300
8412855,661
840000678,586
8412475,1082
940003729,284
940003731,214
9412251,815
940003767,1302
940003886,1302
9412668,1408
940004427,1408
940004420,1089
940003780,324
940003781,324
940003783,324
910003785,324
940003787,324
910000912,382
910000910,382
910000893,476
910017229,411
910000890,576
910000888,576
910002010,487
910002012,487
910000862,1468
910000864,1544
910000866,1544
910000869,1550
910000871,1502
880001883,350
880001884,350
880001885,350
880001886,419
880001887,610
710001888,419
710000965,187
7113169,244
7110644,531
570014289,703
90016636,457
6714500,184
670012996,430
670012964,430
6714570,236
570014558,118
570014559,418
570014560,418
570014561,418
570014562,418
80014563,346
614508,346
9110540,1505
910000872,1553
910000870,1553
910000868,1553
910000865,1553
910000863,1238
910002013,496
910002011,496
910002009,496
910000889,582
910000891,589
910000892,480
910000909,385
910000911,385
910003786,327
910003784,327
910003782,327
910003778,327
9112457,898
940004359,1305
940004032,1049
9412250,820
360004975,101
890004842,977
890004844,791
890004846,791
890004847,791
6509449,791
650012085,1003
650012084,1003
6508816,1284
2808820,1622
650005646,1743
6508824,2113
650005647,2371
650005656,1885
650005658,1711
650005660,1711
650005662,1711
650005664,1849
650005666,1908
600005668,1612
600005670,1612
6009703,2085
6009269,2085
600005613,1504
600005614,1504
600012366,1715
600012364,1343
6009458,1343
600012375,1794
600012391,1259
600012396,3705
600012393,1166
600012525,1934
600012613,1155
8210222,462
600012566,533
910001875,873
910001876,832
910001877,832
910001878,513
910001879,513
910001880,513
910001881,702
910001882,286
670005370,101
800014767,519
8010214,73
800002384,142
90017117,228
570001789,300
80014566,543
80014567,543
80014568,543
820012561,849
820012562,359
820012563,359
810604,550
8210124,550
820012565,550
6009737,533
6009739,300
600012458,996
600012394,996
600012521,1401
600012362,821
600012363,1645
600012365,1673
600012368,1673
600005616,1461
600005615,1461
600005624,1389
600005625,1313
600005672,1557
600005671,1557
600005669,1557
650005667,1852
650005665,1852
650005663,1655
650005641,594
650005642,2152
650005643,2152
650005644,2066
650005645,1706
650012082,1246
650012081,963
650012080,963
650004849,821
650004848,821
650004845,821
6509475,1007
650004843,1007
650004809,961
650004815,933
650004816,1080
3609008,18
6509465,1029
650004840,1029
650004838,1029
50004837,1574
50004835,1574
509022,1505
509023,1496
509035,1496
50004831,1986
50004737,1986
50004827,2162
50004446,88
509051,105
50012403,158
50012406,105
50012408,105
509074,105
9309314,105
9309458,105
930007628,105
930007630,105
930007631,105
930007634,105
9309428,427
930012615,706
930012777,792
9309453,1039
820012014,2176
820012486,2079
8210206,2196
8209782,1587
80014597,1519
540014584,1519
540014585,1519
540014586,1375
540014587,1911
100014588,1605
1010076,1559
100014589,1865
8010210,122
1010082,2004
8000223,303
800012710,1343
670012994,73
90007105,213
90010167,153
800000367,88
800011035,534
8000338,202
8000341,202
100014591,1620
100014592,1620
100014412,1884
540014575,1229
540014576,1381
540014577,1381
540014578,1381
80014579,1336
80014580,1336
80014581,1537
820005545,892
820012501,978
8210236,2823
200012487,2136
9308854,2136
200012485,2136
930012483,1234
930012776,910
930012567,910
9308855,688
930007764,102
930007633,102
930007632,102
930007629,102
930007150,220
9309396,428
9308926,102
9308384,102
50012405,102
50012407,102
50012404,216
508379,102
50004826,1949
50004828,1958
50004829,1958
50004668,1958
360004830,1480
360004785,1480
360004832,1480
360004834,1361
360004836,1361
360004839,1006
360004841,1006
7612145,281
760002776,611
760002831,141
760002772,141
760002833,278
760002834,287
760002835,150
760012113,1191
760012114,1830
7612095,2144
760012068,1801
760012069,1663
760012070,1663
890012071,1542
890012072,1542
890012073,1542
890012074,1542
890012075,1563
890012076,1495
890012087,1495
2808791,155
280004670,155
280004671,625
280004672,625
280004673,710
2815218,710
280004675,379
280005747,494
280005745,494
280005743,494
280005741,494
280005739,494
280005737,358
2815163,408
180005734,408
180005733,408
180005731,408
180005728,714
180005726,714
180005724,714
180005299,160
180005301,160
180005264,773
180005265,773
180005267,824
180005268,824
180005270,815
180005272,880
180005274,880
180005276,880
180005277,880
180005278,880
180005281,880
1814657,880
180005285,880
180012388,880
600012376,1073
600012395,881
600012459,881
6714621,158
600012392,610
6009467,610
600012389,887
1809514,870
180005284,870
180005282,870
1809522,870
180005280,870
180005279,870
1809526,870
180005275,870
180005273,870
180005271,805
180005269,805
180005266,814
180005263,763
180005300,157
180005298,335
180005725,713
180005727,713
180005729,713
180005730,713
180005732,413
280005735,855
280005736,643
280005738,643
280005740,643
280005742,643
280005744,490
280005746,490
280004707,356
280004708,537
280004710,653
2815167,1077
280004711,622
280004712,623
280004713,623
280004714,155
280004715,155
2808794,155
890012078,1425
8914790,1517
890012053,1425
890012054,1425
890012055,1499
890012056,1499
890012057,1499
8914778,1688
760012063,1688
760012064,1688
760012065,1599
760012066,2294
760012116,2761
760012119,1110
760012120,2634
760012121,2434
760002771,145
760002770,145
760002769,145
760002768,145
760002774,589
7612163,138
890004765,374
890004761,252
890004760,252
890004758,252
890004756,252
280004754,252
280004752,252
670012983,66
280004751,251
280004753,251
890004755,251
890004757,251
890004759,251
8914767,184
7612162,70
8914759,5
8914812,416
280004696,479
8914806,252
2815254,252
2815258,56
2815260,56
2815259,56
2815250,56
2815249,56
1814699,857
180005722,679
180005719,740
180005717,740
1814710,740
1814667,740
180005748,740
180005750,740
180005752,740
180005754,740
180005756,740
6009539,740
6009535,740
600012384,915
600012390,906
600012380,935
600012385,917
6009536,743
6009537,743
600005755,743
180005753,743
180005751,743
180005749,743
1809548,743
180005713,743
180005715,743
180005718,743
180005720,743
1814647,859
180005723,556
2815251,56
2815261,56
2815253,254
2815263,254
280004689,417
2815274,121
2815264,121
2812101,2
280005179,2
280005180,2
180005253,176
180005246,105
1814692,315
1814691,315
1812093,315
130001421,120
130001420,430
130001424,537
130001427,537
130001428,537
130001430,537
130001435,633
130001436,633
130001452,554
130001450,554
130001447,634
130001444,596
130001453,1312
1313408,408
130001456,408
130001617,569
130001618,569
130001619,569
130001620,569
130001524,734
130001527,734
510001529,973
5113473,714
510001672,198
510001670,198
510001669,198
510001666,393
510001932,380
510001934,380
510001696,597
510001699,755
510001700,602
7112928,718
710001703,718
710001706,718
710001707,653
710002155,806
710017220,253
710002157,253
7112974,617
710000646,734
90013939,470
90013911,470
90013912,405
90013924,324
7014516,391
7014508,193
7014510,260
700013961,666
700016123,748
700016430,579
6714595,244
700016623,1431
670016863,561
700016864,1021
670013043,1021
6714626,429
6700100,535
670014118,535
90013933,329
90013938,502
710000635,1054
710002302,1176
710002158,810
710017221,810
710002156,810
710001708,720
710001705,720
710001704,720
710001702,720
510001701,866
510001698,760
510001697,601
510001935,387
510001933,387
510001667,401
510001668,204
510001671,204
510001673,204
130001531,822
130001530,1070
130001528,894
130001526,740
130001523,840
1313502,840
130001621,572
130001622,572
130001616,572
1313531,411
130001455,411
130001454,1315
130001446,476
130001449,476
130001451,556
1313520,633
130001434,633
130001431,537
1313535,537
130001426,537
130001425,537
130001422,537
510001688,222
510001685,268
5113472,197
510001615,439
510001592,207
510001919,483
130001922,343
510001923,343
510001931,343
510001677,279
510001605,279
510001928,111
510001926,111
510005076,1157
2113394,111
210005080,111
210005081,111
210001865,249
500017232,325
500001909,325
500001907,325
500001898,636
500001254,973
500001906,111
500001904,111
5013401,222
500001902,111
500001890,269
500001791,368
500001993,111
500001995,111
500001997,111
500005063,732
500005027,902
500005017,1424
500005026,1424
500005019,336
500005022,336
500001983,470
500001982,453
5013404,335
5013403,335
290001747,218
60012895,934
480012888,1196
480012941,1823
480012868,2690
480012835,973
480012840,320
480012841,320
4814607,222
480014894,697
480012842,1139
480014957,742
480012944,2097
480012891,1038
60012892,937
60012896,937
500001751,217
500001978,217
500001979,217
500001981,111
5013405,477
500001984,343
500005021,226
500005020,226
500005025,1414
5013399,111
5013383,128
5013400,718
5013160,718
5013398,111
500001994,111
500001792,268
500001891,268
500001903,111
500001905,111
500001255,967
500001899,270
500001908,327
500001910,327
5013323,327
210001866,250
210005082,111
210005079,111
210005078,111
2113352,111
510001927,111
510001929,111
510001676,280
510001930,343
510001924,343
510001921,343
5113464,472
510001593,198
5113462,282
510001662,436
510001663,195
510001684,268
940003758,162
940003722,573
940003723,871
940003725,778
940003737,154
940003977,204
9412694,881
940004422,881
910004424,881
910000764,688
910000766,640
910000767,640
9112422,640
910000769,640
910000771,640
910000772,681
910000774,681
910000777,681
910000779,729
910002023,729
910002014,413
910002016,413
910002019,413
910002020,413
910000926,414
880000714,487
880000715,487
880000716,519
880000717,519
880002029,135
880000938,135
880000937,135
880002031,135
8812653,455
570014540,366
570014313,366
570014314,366
570014315,349
570014316,349
570014317,349
100014309,515
100017112,580
90008175,293
90013937,293
700016622,1250
700013970,1379
700013989,165
700012959,235
700013990,910
7014515,345
90013936,147
90008176,147
90007106,581
570014285,455
570014342,146
570014343,146
570014311,81
570014312,81
570014539,367
8812652,367
880002032,135
880000936,135
880000935,135
880002030,135
880000710,513
880000711,459
880000712,386
880000713,488
910000932,488
910000925,408
910002021,414
910002018,414
910002017,414
910002015,414
910002022,730
910000780,730
910000778,682
910000776,682
910000775,682
910000773,682
910000770,641
910000768,641
910000765,689
910000763,689
940004423,687
940003978,204
940003736,154
940003726,783
940003724,783
940003721,876
301710,34
30003078,34
30003076,34
301709,34
30003052,127
30003080,127
30003081,471
30003160,691
30003053,597
30003294,597
30003068,611
30003069,611
30003070,611
410003071,611
730001777,775
730001776,775
730001773,775
730001772,775
730001770,775
390005097,761
390001836,775
390001837,775
390001766,1012
390001764,1089
390001763,1132
900014861,1073
480014863,1073
4811698,1073
480014865,1473
480012873,1752
480012874,1752
480012875,1752
4811488,1666
480012830,993
480012831,993
480012832,1202
4814584,95
480012837,1911
480014885,1188
480014868,936
480014867,936
480014864,648
730003236,1044
730003072,999
730003073,999
7313937,999
730001809,766
730001810,766
730001811,766
730001812,766
730001813,766
730001814,602
30003034,602
30003035,602
301731,34
301712,34
301713,34
30003075,34
30003077,34
910000855,76
9112440,76
9112441,76
9112432,323
910000852,134
910000851,134
9112358,268
910000848,134
910000860,76
910000861,76
910002028,76
910002007,1384
80014371,1123
810534,1123
810588,1186
80014380,1082
80014381,1082
80014382,1019
80014495,1945
80014492,1945
100014329,1945
1009884,2000
100014543,1761
8000224,1040
670012986,1276
800009393,446
800015291,896
1010092,787
1010093,787
100014326,331
1009900,799
100014499,1031
80014491,2092
80014529,329
80014367,1211
80014368,1211
80014369,1077
80014370,1181
9110157,76
910000849,134
910000850,134
9112460,134
9112437,134
9110156,76
910000819,248
910000820,458
9112353,304
9112459,511
9110134,511
910000816,646
910000813,455
910000811,513
910000809,513
910000807,386
910000761,292
940004358,553
940003768,437
940003770,222
940003793,213
940003795,213
940003800,493
940003797,547
940004156,352
940004155,352
940004140,389
940004142,389
940004144,389
840004159,701
840004405,701
840004401,701
840004235,318
840004234,1361
840004402,700
840004403,700
840004406,700
840004158,700
940004143,389
940004141,389
940004139,389
940004154,353
940004157,353
940003796,713
940003801,659
940003794,375
940003792,142
940003771,142
940003769,435
940003766,435
940004216,489
910000762,291
910000804,291
910000805,291
910000806,386
910000808,475
910000810,516
910000812,516
910000814,417
910000815,609
910000817,309
910000818,458
130001423,107
130001445,203
130001516,932
130001514,932
130005093,1615
130005091,1615
130005089,998
130005088,998
1313534,998
210005070,1166
210005067,1139
210002080,338
210002081,338
210002082,338
210002083,376
210002092,984
210002093,488
210002094,488
500001976,107
5013377,107
4811476,106
5013358,250
500005018,511
500001977,192
210002130,484
210002131,484
2113194,484
210002132,581
210002133,414
210002134,414
210002135,336
2113376,106
210005069,1152
130005085,978
130005087,978
130005090,978
130005092,1739
130005094,1739
130001515,930
2914564,130
290001358,143
290001356,152
290001355,148
2914552,148
2914485,234
640001408,1332
640001414,1432
480012877,1614
480012880,222
480012881,1316
480012943,940
480014896,600
480014612,1507
480014613,1468
480014614,1468
610014603,1655
60016784,1582
60016824,390
614568,1669
60016822,1669
60016801,2442
60017142,136
60016823,1555
60016785,1549
60016783,1549
60014604,1549
480014608,2497
480014609,2497
480014611,633
480012942,914
480012882,1324
480012878,1513
640001417,1264
640001391,1217
2913644,153
290001353,153
290001354,153
290001357,153
2914565,17
480012890,831
60012899,919
60012947,919
60012951,919
60016884,371
60016887,354
60016462,707
700013951,641
700016474,641
7014505,1119
700016620,1119
670013739,1408
670013137,1484
6714612,1237
670012968,17
670008383,1273
670013057,887
670013715,887
700016621,1062
700016619,1062
910800,963
700016473,484
700013950,896
60016465,896
60016888,866
60016890,866
60016885,1000
60012952,857
60012948,857
614455,279
480012889,816
2914588,144
290001374,72
290001372,72
2914523,72
290001376,107
2914538,107
290001389,107
290001387,107
290001385,107
290000016,107
290000017,111
290000020,111
2914583,111
2914560,111
290001349,317
290001340,317
2914541,317
290001351,317
480012927,546
480012928,546
480012935,144
4814570,527
290001350,316
290001341,316
290001342,316
290000021,355
290001348,107
290000019,107
290000018,107
2914612,107
290000031,107
2913636,107
2914613,107
290001384,107
290001386,107
290001388,107
290001378,107
290001379,107
290001370,72
290001371,72
290001373,72
1313512,295
130001490,419
130001491,419
1313492,410
130001510,236
130001507,236
130001505,336
130001503,336
130001501,336
130001500,336
130001497,336
130001748,336
130001477,445
130001481,548
130001482,548
130001580,336
130001581,336
130001582,336
130001583,336
130001584,336
510001590,450
130001661,482
130001659,482
130001657,482
130001655,373
130001631,302
130001629,302
1313272,2306
130001835,1548
1313527,1175
500000218,1333
500001246,862
500001749,862
500001823,886
500001794,886
500001808,886
500001999,621
500005024,1097
500005015,1013
500005012,996
500005010,1789
500001754,950
5013391,1408
614549,1408
480012869,606
614550,776
614548,1354
614560,1177
500005011,1724
500005013,987
500005014,978
500005023,1080
500001998,607
500002000,607
500001821,983
5013146,877
500001822,877
500001245,856
500001247,856
130000217,1323
130001834,978
130001624,798
130001628,300
130001630,300
130001654,371
130001656,480
130001658,480
130001660,480
510001591,448
130001585,523
130001586,523
130001587,523
130001579,523
130001483,539
130001480,539
130001478,435
130001512,334
130001498,334
130001499,334
130001502,334
130001504,334
1313532,334
130001506,234
130001509,234
130001493,243
130001492,417
130001489,417
5113467,201
510001565,254
510001566,254
5113397,254
510001569,254
510001553,366
130001576,686
130001574,686
130001572,686
130001578,686
130001471,686
1313298,277
130001519,277
130001859,138
1313523,138
130001861,138
130001863,138
130001864,138
210001869,422
210001871,365
210005047,337
2113114,474
210005044,559
210002286,249
210002232,169
210002231,169
210002228,169
210002274,169
210002272,169
210002115,351
210002117,351
210002119,501
210002245,534
210002242,534
210002247,534
210002249,534
210002251,534
210002252,534
210002253,534
210001675,534
210001606,534
210017237,534
210001551,569
700016453,427
700016454,601
700016455,990
60016795,850
60016796,850
60017199,201
60016794,851
700016629,919
700013949,976
700013956,423
7014512,366
210000565,613
210001600,613
210001601,613
210002256,529
210002255,449
210002250,533
210002248,533
210002243,533
210002246,690
210002120,499
210002118,415
210002116,350
210002271,169
210002273,169
210002229,169
210002230,169
210002233,169
210002285,328
2113089,472
210005046,392
210001872,357
210001870,357
210001867,353
210001868,353
130001862,139
130001860,139
1313524,139
130001517,274
130001518,274
130001520,274
130001522,265
130001472,795
130001577,795
130001573,795
130001575,795
5113376,285
510001554,294
510001570,195
510001564,266
3812758,165
380004355,291
380004354,291
380004352,291
380004350,291
380004348,291
380004346,291
380004344,291
830004369,620
830004370,964
380004230,856
380004232,856
380004249,184
380004252,184
3812753,184
840003887,248
840003889,248
840003892,248
840003894,248
840004039,879
840004037,879
840004035,879
840004033,879
8412857,538
8412860,543
840002055,495
710000658,454
7110452,95
710000654,463
710000634,95
7113154,985
710000659,1332
7110430,1332
840002041,303
840002050,496
840004034,881
840004036,881
840004038,881
840004040,881
840003893,249
840003890,249
840003864,249
840003888,249
8412613,704
3812752,184
380004251,184
3812768,184
380004233,855
380004373,855
8313536,964
3812654,289
380004343,289
380004345,289
380004347,289
380004349,289
380004351,289
380004353,289
380004356,289
8412867,401
840004061,401
8412856,313
8412854,512
8412853,503
8412852,469
8412851,747
840004064,403
840004063,403
840004062,403
8313577,19
830004313,194
8313599,290
8313376,107
380004053,816
380004051,606
380004049,671
380004047,671
840004045,671
840004043,671
840004042,784
840000674,171
8412880,171
840000673,255
840000671,255
840000669,171
840000668,171
880000666,171
880000664,171
880000662,255
880000660,255
880000727,798
710000725,798
7113152,798
710000723,798
910794,194
570014290,405
570014286,405
880000663,253
880000665,169
840000667,169
840000670,169
840000672,253
8412879,264
840000675,264
840004041,786
840004044,673
840004046,673
380004048,673
3812751,673
3812749,606
380004054,623
830004357,105
8313600,287
830004201,62
8313613,62
830004212,223
830004214,223
8313534,223
830004169,894
830004172,703
830004174,703
830004176,860
8313496,860
830004179,1301
830004320,873
830004318,1078
830004316,1078
830004333,1078
830004288,1037
830004289,1037
8313537,1037
830004375,646
830004371,646
880000939,124
840002045,62
840002044,62
8312647,647
830004374,647
8313434,1039
8313610,966
8313546,1062
8313562,1062
830004315,1083
830004317,1083
830004319,879
830004178,1306
8313571,864
830004175,864
830004173,707
830004171,707
830004170,899
830004168,826
8313535,223
830004213,223
830004211,223
8313614,76
8313489,205
830004186,298
830004184,298
830004182,441
8313620,205
830004337,205
830004336,205
8313619,205
8312662,1014
830004259,568
830004256,568
830004254,568
8313544,786
8412861,591
8412519,591
8412865,591
840003955,591
840003953,591
840003952,591
840003951,591
8412868,791
8412863,581
840003950,590
840003954,590
840003956,590
840003961,590
840003959,590
830004255,568
830004257,568
830004258,568
830004260,568
830004400,1015
830004334,204
830004335,204
830004338,204
830004339,204
830004181,442
830004185,298
830004187,298
8313508,4
8313563,248
830004188,94
8313621,314
830004298,157
830004301,157
8313586,171
830004321,157
830004324,157
830004325,157
830004327,166
8313596,157
8313502,157
830004331,166
830004332,166
830004275,442
830004273,442
830004271,442
830004269,442
830004267,442
830004392,1001
830003962,166
830003967,166
840004247,285
840004263,166
840004264,166
830004393,995
830004266,435
830004268,435
830004270,435
830004272,435
830004274,435
8312665,435
830004330,157
830004329,157
830004326,157
830004323,157
830004322,157
830004180,171
830004300,157
8313401,157
830004328,9
940004418,166
940004417,216
940004415,317
940003865,330
940003779,330
9412684,267
380003676,267
380003678,267
380003679,545
380003682,452
940003761,405
940003983,520
940003985,520
9412686,829
940004132,829
940004134,829
940004135,442
840000679,986
840000677,577
830003999,345
830004001,345
830004003,345
830004005,345
830004116,166
830004101,203
830004102,203
830004105,203
8313607,166
8313609,166
830004109,166
830004009,166
830004010,166
830004012,166
830004013,166
830004011,166
8313552,166
8313624,166
830004015,345
830004110,345
8313608,166
830004104,203
830004103,203
830004115,166
830004006,347
830004004,347
830004002,347
830004000,347
840004237,360
940004138,441
940004136,441
9412676,302
940004133,826
940004131,826
940004129,826
940003984,519
940003982,519
940003719,313
940003762,409
380003681,454
940003680,474
380003677,269
940003675,269
9412683,269
940003732,332
940003765,332
940004416,216
940003734,139
9412610,261
940003980,261
9412666,555
940004150,606
940004145,466
840004236,333
9412611,466
940004149,605
940004151,605
